Table
RDS KEY ,LICENSE NAME ,STREET ,CITY ,ST ,PISTOL 22 ,PISTOL 25 ,PISTOL 32 ,PISTOL 380 ,PISTOL 9MM ,PISTOL 50 ,PISTOL TOTAL
15810831 ,HONOR DEFENSE LLC ,"2295 SKELTON ROAD, SUITE D-1 ",GAINESVILLE ,GA ,0 ,0 ,0 ,0 ,7170 ,0 ,7170
15807443 ,"INTEGRITY ARMS & SURVIVAL, LLC ",1205 WASHINGTON STREET ,JEFFERSON ,GA ,1 ,0 ,0 ,0 ,0 ,0 ,1
15808622 ,LONG CREEK FIREARMS INVESTMENTS LLC ,216 GREYSTONE DR SE ,CALHOUN ,GA ,1 ,0 ,0 ,0 ,0 ,0 ,1
15805501 ,MA CUSTOMS LLC ,1255 E CHERRY STREET ,JESUP ,GA ,0 ,0 ,0 ,0 ,0 ,1 ,1
15809536 ,MADDMACS PRECISION TACTICAL LLC ,2401 BEAVERDALE RD NE ,DALTON ,GA ,5 ,0 ,0 ,0 ,0 ,0 ,5
15804952 ,MASTERPIECE ARMS HOLDING COMPANY ,4904 HIGHWAY 98 ,COMER ,GA ,0 ,239 ,0 ,0 ,3055 ,478 ,3772
15840168 ,MEGGITT TRAINING SYSTEMS INC ,296 BROGDON RD ,SUWANEE ,GA ,0 ,0 ,0 ,0 ,75 ,0 ,75
15808700 ,"PETRO, MYRON STANLEY ",25 EAST ATHENS ST ,WINDER ,GA ,2 ,0 ,0 ,0 ,0 ,0 ,2
15809465 ,QUIET RIOT FIREARMS LLC ,40 HARKINS ST ,MCDONOUGH ,GA ,0 ,0 ,0 ,0 ,1 ,0 ,1
15811601 ,SHOOTER'S VALHALLA LLC ,1205 1ST AVENUE SUITE 101 ,COLUMBUS ,GA ,2 ,0 ,0 ,0 ,14 ,5 ,21
15809259 ,STEARNS INVESTMENTS LLC ,1548 BEAR BRANCH RD ,JESUP ,GA ,0 ,1 ,0 ,0 ,0 ,0 ,1
15810348 ,"STEVE'S REVOLVERS, LLC ",320 BELL PARK DR SUITE B ,WOODSTOCK ,GA ,2 ,0 ,0 ,0 ,0 ,0 ,2
15811120 ,TACTICAL RESOLVE LLC ,5756 GA HWY 169 ,GLENNVILLE ,GA ,3 ,0 ,1 ,0 ,0 ,0 ,4
15804870 ,TITLE 2 INVESTMENTS LLC ,"12777 JONES STREET, SUITE A ",LAVONIA ,GA ,0 ,0 ,0 ,0 ,0 ,3 ,3
15811140 ,TRINITY PRECISION & ARMS INC ,4643 HWY 280 ,CLAXTON ,GA ,3 ,0 ,0 ,0 ,0 ,0 ,3
15808429 ,WEST GEORGIA FIREARMS LLC ,2221 WEST POINT ROAD ,LAGRANGE ,GA ,1 ,0 ,0 ,0 ,0 ,0 ,1
15809756 ,WILLIAMS INDUSTRIES INC ,600 RICHARD PARSONS DR ,MONROE ,GA ,0 ,0 ,0 ,0 ,0 ,2 ,2
54203229 ,CREATIVE ARMS LLC ,1430 EAST FLEMING AVE ,DES MOINES ,IA ,0 ,0 ,0 ,0 ,0 ,18 ,18
54203297 ,D & S MACHINE & TOOL INC ,2047 INDUSTRIAL PARK RD ,CARROLL ,IA ,0 ,0 ,0 ,0 ,0 ,6 ,6
54202967 ,FARRO'S LEAD FARM LLC ,30376 210TH AVENUE ,LONG GROVE ,IA ,1 ,0 ,0 ,14 ,56 ,1 ,72
54202784 ,J D LLC ,307 12TH S ,NORTHWOOD ,IA ,0 ,0 ,0 ,0 ,0 ,1 ,1
54201706 ,LES BAER CUSTOM INC ,1804 IOWA DR ,LE CLAIRE ,IA ,0 ,0 ,0 ,0 ,299 ,2123 ,2422
54203954 ,MCF CUSTOM FIREARMS LLC ,526 CLOVER CIR ,FREDERICKSBU RG ,IA ,0 ,0 ,0 ,0 ,0 ,2 ,2
54201889 ,V CUSTOM INC ,24276 240TH ST ,CARROLL ,IA ,1586 ,0 ,0 ,0 ,0 ,0 ,1586
98202516 ,FLOYDS CUSTOM SHOP INC ,99 SARAGOSA RD ,BLANCHARD ,ID ,0 ,0 ,0 ,0 ,45 ,0 ,45
98202568 ,GOUGH TACTICAL ADVANCED CONCEPTS LLC ,2165 S 1800 E ,GOODING ,ID ,0 ,1 ,0 ,0 ,0 ,0 ,1
98202451 ,INNOVATIVE AMMUNITION TECHNOLOGIES LLC ,15450 W FROST RD ,WORLEY ,ID ,0 ,0 ,0 ,0 ,1 ,1 ,2
98201754 ,"INTACTO ARMS, LLC ",7103 OVERLAND ROAD ,BOISE ,ID ,0 ,0 ,0 ,0 ,2 ,0 ,2


